asset_path,inferred_entity,reason,confidence,next_action
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/LEGENDS/azbtj2rjm8qa7bpld2ti copy.jpg","azbtj2rjm8qa7bpld2ti-copy","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/LEGENDS/c43d15c6-75a9-460f-8c3d-006d4ed0588e.png","c43d15c6-75a9-460f-8c3d-006d4ed0588e","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/LEGENDS/ck80uh0lktj0hjbzvwvk.jpg","ck80uh0lktj0hjbzvwvk","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/LEGENDS/d6a4d9a1-d4c5-4ff8-8261-e51fcf930655.avif","d6a4d9a1-d4c5-4ff8-8261-e51fcf930655","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/LEGENDS/d8819d45.jpeg","d8819d45","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/LEGENDS/e4vnxvzzfftxsw2vimfi.jpg","e4vnxvzzfftxsw2vimfi","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/LEGENDS/fd63k3siyxdany5inwki.jpg","fd63k3siyxdany5inwki","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/LEGENDS/knmt6mphvu2ntfdhb0bw.avif","knmt6mphvu2ntfdhb0bw","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/LEGENDS/ojutzttwbudxtkur0ld8.jpg","ojutzttwbudxtkur0ld8","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/LEGENDS/pdamk25y90wjb4fhvhpk.avif","pdamk25y90wjb4fhvhpk","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/LEGENDS/sdcuyw4dhwd2we6ymxtd.png","sdcuyw4dhwd2we6ymxtd","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/LEGENDS/sunset series.png","sunset-series","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/LEGENDS/y6irl6fpch4lh0hfs6fw.png","y6irl6fpch4lh0hfs6fw","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/PASEO /daydreamer paseo 9QZwfoTyqHHDdwXeRFwvtfWvU_hRR7Vr0obL9_41AbXqeZzfeXMrnzxrpbnQdFnqJw9oL83HOlFMjTIrz9PoskEooyoE3dexkqQR8ZHYrQD8HBuTORPSIuAMYbPun4j8zGCsAR8XJ0BcrwJEqrujCOFhF-Xwn5Li4k4m9o05LlOp3gUoEFkHz51xJnATTGdC.jpeg","daydreamer-paseo-9qzwfotyqhhddwxerfwvtfwvu-hrr7vr0obl9-41abxqezzfexmrnzxrpbnqdfnqjw9ol83holfmjtirz9poskeooyoe3dexkqqr8zhyrqd8hbutorpsiuamybpun4j8zgcsar8xj0bcrwjeqrujcofhf-xwn5li4k4m9o05llop3guoefkhz51xjnattgdc","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/PASEO /paseo QIJj3X_7tjH0aDmQBaTG64-g_pNQiHKJWwFDMiIjgkAVNY4FAfqIPx8NgzFP8uzAiC9vCBF5o7Zzv7d8nymZxlv6YS_U9gP_HDvTX9qkHsva-IHMoQfk-deTlf--KT7Cml7_5cJ8c0U4AO8Z6QUJ8kd_5lSEzepCUw8-URlYqQdSpehPZnGDAfWfDx16W2GC.jpeg","paseo-qijj3x-7tjh0admqbatg64-g-pnqihkjwwfdmiijgkavny4fafqipx8ngzfp8uzaic9vcbf5o7zzv7d8nymzxlv6ys-u9gp-hdvtx9qkhsva-ihmoqfk-detlf-kt7cml7-5cj8c0u4ao8z6quj8kd-5lsezepcuw8-urlyqqdspehpzngdafwfdx16w2gc","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/PASEO /paseo pool  jkMN--f8IlzLDiWA51XEVM_aGL-CXiVl6vDBGm53_PsMIpFWV-E3A2VtoxaYyLUaT7N6IM18nPm1ED3hBBvuVh3O-aU8F13MvIKHARZdWvwe3BTw_1q6AQYbbJcxwEk_F7PJ8Tyxmu8qSRLJ9TA0S4j4pyfgQ9dtH7iy2VqrcOkFZmwG3ZgBMyRdvkvhyrvI.jpeg","paseo-pool-jkmn-f8ilzldiwa51xevm-agl-cxivl6vdbgm53-psmipfwv-e3a2vtoxayyluat7n6im18npm1ed3hbbvuvh3o-au8f13mvikharzdwvwe3btw-1q6aqybbjcxwek-f7pj8tyxmu8qsrlj9ta0s4j4pyfgq9dth7iy2vqrcokfzmwg3zgbmyrdvkvhyrvi","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/RIVIAN/8J5L62CIianOYc2pGK7bnSfPHVKIfXD5f2L1WtaTz8q1zatxBiIjQFc9ZTuyRKp9PlKp8gfvhxjcO310jjX8CUNmqQpi6FHS9GciwhJxC953o58_YOMskbnF-WVNCiaTxcL3LQ8uCvfpnWUnJqs57UOf5lyhZgP6kS7WAvH3yrk0qzA-dlHBBWDn2WEpKA_c.jpeg","8j5l62ciianoyc2pgk7bnsfphvkifxd5f2l1wtatz8q1zatxbiijqfc9ztuyrkp9plkp8gfvhxjco310jjx8cunmqqpi6fhs9gciwhjxc953o58-yomskbnf-wvnciatxcl3lq8ucvfpnwunjqs57uof5lyhzgp6ks7wavh3yrk0qza-dlhbbwdn2wepka-c","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/RIVIAN/9JvnMPQ8kGuv11XCFhP4qI_0lIktNCTBBolhYsLAFdFrKtTRzkUq5Q31tv6T9ELH3voX6p5GdrTZtXeDJWPYBEvUKXwLboA0PHejrLBKAKZRKo7n0xwA5CQMUmC8eVeK__frO4QU1gVFAspV_WYn7zp3DhW7gT6T0Q9jZr3jl_veaPOYtJKM9M09OEVs68Sg.jpeg","9jvnmpq8kguv11xcfhp4qi-0liktnctbbolhyslafdfrkttrzkuq5q31tv6t9elh3vox6p5gdrtztxedjwpybevukxwlboa0phejrlbkakzrko7n0xwa5cqmumc8evek-fro4qu1gvfaspv-wyn7zp3dhw7gt6t0q9jzr3jl-veapoytjkm9m09oevs68sg","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/RIVIAN/BGqpkO6Agt-wJ57gkrmlZbLcha8Oa2iEBxFsSy9sgM7MVFiowUQLd7NLSiqDULIWfZwwGX5kBG42ADeCmTLrvh3qsiDCc4JPAsBmSGLoYwsd-pIfR4jC1cW8NXXPDLT_fdRjShqkq0GDa2WNLB7onU3u7mBLZewkh4WLZUBu8a5OkPSMMEsQuI11zqo538Hw.jpeg","bgqpko6agt-wj57gkrmlzblcha8oa2iebxfssy9sgm7mvfiowuqld7nlsiqduliwfzwwgx5kbg42adecmtlrvh3qsidcc4jpasbmsgloywsd-pifr4jc1cw8nxxpdlt-fdrjshqkq0gda2wnlb7onu3u7mblzewkh4wlzubu8a5okpsmmesqui11zqo538hw","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/RIVIAN/EAUKFSJXD7c0cdfa2hU303t4I_6igWFm0ilwhP9qI6fhyxdnAxSMS-WJqxRo1LIOhrecLo3ab7fYVstHw_ful_xkZKiurUizT4Elm1NscauM_qgpdGxHkNlnraJT84bMJujiWs9b6q6f5j6NLBUu5thEsBn-fkAzTS43z4SdERPWqqNqcr4UmO0kdi7hbc-R.jpeg","eaukfsjxd7c0cdfa2hu303t4i-6igwfm0ilwhp9qi6fhyxdnaxsms-wjqxro1liohreclo3ab7fyvsthw-ful-xkzkiuruizt4elm1nscaum-qgpdgxhknlnrajt84bmjujiws9b6q6f5j6nlbuu5thesbn-fkazts43z4sderpwqqnqcr4umo0kdi7hbc-r","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/RIVIAN/Fe7UiHhkFFkEKvIic-YpLhYlNj9bRL-6Bj9Qm4J0-6xZJq-U2KBQ80Ctv8hYwkNVDB16JXVSX5T_lq-H7U4xOpOsyynFmRePiHbfsuY8slgQhlq5xnIrbzYeYWvErFyPoE1i9yYtkRjDpU0c_cezRm1YxDXZHHRXciChV_UKYyRUXa-subEVD4VY61beuZlZ.jpeg","fe7uihhkffkekviic-yplhylnj9brl-6bj9qm4j0-6xzjq-u2kbq80ctv8hywknvdb16jxvsx5t-lq-h7u4xoposyynfmrepihbfsuy8slgqhlq5xnirbzyeywverfypoe1i9yytkrjdpu0c-cezrm1yxdxzhhrxcichv-ukyyruxa-subevd4vy61beuzlz","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/RIVIAN/MV1APrXOuS3F48D9b24mt2NHHjFgzFtI9WLbvzdFLWmiJ2dTDwgjkRBpUI-peAE0yCa4PAE2jrKFv4hnRfw2LirOpXv1--mNqT63xjCflAfO2czrIlGAWUpQYWsfckESG3R3CN_1jNJ0HgqUMsTGuNuD_K0U79cf40Xgs8_h8AI.jpeg","mv1aprxous3f48d9b24mt2nhhjfgzfti9wlbvzdflwmij2dtdwgjkrbpui-peae0yca4pae2jrkfv4hnrfw2liropxv1-mnqt63xjcflafo2czrilgawupqywsfckesg3r3cn-1jnj0hgqumstgunud-k0u79cf40xgs8-h8ai","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/RIVIAN/luSdxIzDhZmUOHgonUAwaeDVJE6c3-5uoHMKu-F--uSz85nAZUWJFpTiVyIme5wk2_X8nVX4Gb0SnsqxOoNfq03nfK1otql1f-Qy9oWzFPi66YWDJeOyuyryzi9jtmb0kDG0xf_VHxb_IrAqn8dhGxQoHVMA5H05hsZcIqgBgs_X_88TCUDLnoBYNtBDcb4Y.jpeg","lusdxizdhzmuohgonuawaedvje6c3-5uohmku-f-usz85nazuwjfptivyime5wk2-x8nvx4gb0snsqxoonfq03nfk1otql1f-qy9owzfpi66ywdjeoyuyryzi9jtmb0kdg0xf-vhxb-iraqn8dhgxqohvma5h05hszciqgbgs-x-88tcudlnobyntbdcb4y","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/RIVIAN/zCapmh_DghvQMUSYw_K8H5C9lEZrNFh_NTyZLRD8BULPygh0wQT5jplvPYAfSnVRW3tfOceBunERRJG_B0n9dUV8w9ON4xCZ-hHCybYfEpwWtftbm_vtG0LNBG_9BDmPORtNyzH0c1hGmTE1Ra8UnVIe90IaPNMIEB8NPzh593oO0e-RsJm9BADlQEpdbsgU.jpeg","zcapmh-dghvqmusyw-k8h5c9lezrnfh-ntyzlrd8bulpygh0wqt5jplvpyafsnvrw3tfocebunerrjg-b0n9duv8w9on4xcz-hhcybyfepwwtftbm-vtg0lnbg-9bdmportnyzh0c1hgmte1ra8unvie90iapnmieb8npzh593oo0e-rsjm9badlqepdbsgu","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/YETI/0r31kYEbtKDgVnuTk4MM9IY9I2m0UJcz16kdnOLizTIoiID-mH23GB6hOW9tR0cND6PQW8Ydzk0v7nYPPAgEDZiO6AKzBhgbMohIKyCKKBXB-KuS-wY6-gpPEcZY3sG2pd2m_uZk1S9N0XS8hLaWVFAvRLBpC2mtnb2CqjhktjP0z-n9nUfJtLj6yt67tsA2.jpeg","0r31kyebtkdgvnutk4mm9iy9i2m0ujcz16kdnoliztioiid-mh23gb6how9tr0cnd6pqw8ydzk0v7nyppagedzio6akzbhgbmohikyckkbxb-kus-wy6-gppeczy3sg2pd2m-uzk1s9n0xs8hlawvfavrlbpc2mtnb2cqjhktjp0z-n9nufjtlj6yt67tsa2","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/YETI/18jUQczpkw9VEXy7XTbIZuJ0dTzty0_oBHG31LrEeKkCzgOTo_7tvcZ9ym7g711P_BiLXIR3Tv9EVHE17CYD4lWpL3rDUzLu3hGcTPAHJYPV9nxqumot8ugOR_CdjTrvpAe9GPwYSME2cBx9jrk4aHZCavUrzWdo2ox0Zb_nzjV2MBL1b8iKNd_n2R6tCTno.jpeg","18juqczpkw9vexy7xtbizuj0dtzty0-obhg31lreekkczgoto-7tvcz9ym7g711p-bilxir3tv9evhe17cyd4lwpl3rduzlu3hgctpahjypv9nxqumot8ugor-cdjtrvpae9gpwysme2cbx9jrk4ahzcavurzwdo2ox0zb-nzjv2mbl1b8iknd-n2r6tctno","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/YETI/KACnwRHgns9AKAjC80eLAnpKWqYnwlvx8g5CH9QrlaJuaqdNuJmNXBMU0TuOPcpZwy1uxKQW8GeW2AtyfWvVGKWK-Mhpm6HuXRzDNSNO7DrlsL4X_aDJzqL1ftIZB8YjvoadSXwpXWPdwOnhnl9HK-KvIKi1e6ySO3B6dwG5upArEDFtGW0pv4VK-QUAvyR7.jpeg","kacnwrhgns9akajc80elanpkwqynwlvx8g5ch9qrlajuaqdnujmnxbmu0tuopcpzwy1uxkqw8gew2atyfwvvgkwk-mhpm6huxrzdnsno7drlsl4x-adjzql1ftizb8yjvoadsxwpxwpdwonhnl9hk-kviki1e6yso3b6dwg5uparedftgw0pv4vk-quavyr7","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/BRANDS/YETI/XFiQD7Z2-C5yC_7I6tHI6SfGWMZz5Rhr32GG06KHKQB6F1a6r1C_63MOSo2wwokPOov6nGnSrpF3-oHjCAWtQDxWbeIMfojkxWnPmFogPbgVJYrqqWycK9T3A6otVw8_3tlwEch73Cbqt0k7hEE8-2jTuHbNflrocRleIJ94YgplQTgldDN7KEo6mFNJxnBA.jpeg","xfiqd7z2-c5yc-7i6thi6sfgwmzz5rhr32gg06khkqb6f1a6r1c-63moso2wwokpoov6ngnsrpf3-ohjcawtqdxwbeimfojkxwnpmfogpbgvjyrqqwyck9t3a6otvw8-3tlwech73cbqt0k7hee8-2jtuhbnflrocrleij94ygplqtglddn7keo6mfnjxnba","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
